meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1221,9215,6,1,18.0,19.0,SOFT,0.0
1221,9215,7,77,19.0,21.0,SOFT,3.0
1221,9215,6,16,24.0,26.0,SOFT,0.0
1221,9215,6,14,19.0,21.0,SOFT,0.0
1221,9215,6,4,19.0,21.0,SOFT,0.0
1221,9215,6,31,22.0,24.0,SOFT,0.0
1221,9215,7,63,19.0,21.0,SOFT,0.0
1221,9215,6,44,19.0,20.0,SOFT,0.0
1221,9215,6,81,21.0,23.0,SOFT,0.0
1221,9215,6,10,21.0,23.0,SOFT,0.0
1221,9220,1,14,1.0,19.0,SOFT,3.0
1221,9220,1,4,1.0,19.0,MEDIUM,3.0
1221,9220,1,55,1.0,19.0,SOFT,0.0
1221,9220,1,24,1.0,11.0,MEDIUM,5.0
1221,9220,1,10,1.0,19.0,SOFT,3.0
1221,9220,1,81,1.0,19.0,MEDIUM,2.0
1221,9220,1,31,1.0,10.0,SOFT,3.0
1221,9220,1,20,1.0,11.0,MEDIUM,5.0
1221,9220,1,40,,,MEDIUM,6.0
1221,9220,1,77,1.0,19.0,MEDIUM,5.0
1221,9220,1,1,1.0,19.0,MEDIUM,0.0
1221,9220,1,16,1.0,19.0,SOFT,6.0
1221,9220,1,27,1.0,11.0,MEDIUM,0.0
1221,9220,1,22,1.0,19.0,MEDIUM,6.0
1221,9220,1,2,1.0,2.0,SOFT,0.0
1221,9220,1,11,1.0,10.0,MEDIUM,0.0
1221,9220,1,23,1.0,19.0,MEDIUM,6.0
1221,9220,1,63,1.0,19.0,SOFT,3.0
1221,9220,1,18,1.0,11.0,SOFT,0.0
1221,9220,1,44,1.0,19.0,MEDIUM,7.0
1221,9220,2,24,12.0,19.0,SOFT,3.0
1221,9220,2,18,12.0,19.0,SOFT,6.0
1221,9220,2,20,12.0,19.0,SOFT,0.0
1221,9221,1,24,1.0,18.0,MEDIUM,0.0
1221,9221,1,4,1.0,13.0,MEDIUM,7.0
1221,9221,1,44,,,SOFT,0.0
1221,9221,1,10,1.0,11.0,MEDIUM,7.0
1221,9221,1,81,1.0,12.0,MEDIUM,6.0
1221,9221,1,31,1.0,10.0,MEDIUM,7.0
1221,9221,1,20,1.0,3.0,SOFT,0.0
1221,9221,1,40,1.0,3.0,SOFT,0.0
1221,9221,1,77,1.0,3.0,SOFT,3.0
1221,9221,1,1,1.0,17.0,MEDIUM,3.0
1221,9221,1,16,1.0,12.0,MEDIUM,8.0
1221,9221,1,11,1.0,17.0,HARD,0.0
1221,9221,1,22,1.0,9.0,MEDIUM,0.0
1221,9221,1,63,1.0,1.0,MEDIUM,7.0
1221,9221,1,18,1.0,3.0,MEDIUM,8.0
1221,9221,1,27,1.0,13.0,MEDIUM,7.0
1221,9221,1,2,1.0,13.0,MEDIUM,0.0
1221,9221,1,14,1.0,11.0,MEDIUM,5.0
1221,9221,1,23,1.0,18.0,MEDIUM,0.0
1221,9221,2,63,2.0,14.0,MEDIUM,7.0
1221,9221,2,77,4.0,21.0,MEDIUM,0.0
1221,9221,2,40,4.0,21.0,HARD,0.0
1221,9221,2,20,4.0,21.0,MEDIUM,0.0
1221,9221,2,18,4.0,21.0,MEDIUM,0.0
1221,9221,2,22,10.0,22.0,MEDIUM,0.0
1221,9221,2,31,11.0,25.0,MEDIUM,5.0
1221,9221,2,14,12.0,26.0,MEDIUM,5.0
1221,9221,2,10,12.0,26.0,MEDIUM,5.0
1221,9221,2,16,13.0,25.0,MEDIUM,0.0
1221,9221,2,81,13.0,25.0,MEDIUM,7.0
1221,9221,2,4,14.0,27.0,MEDIUM,6.0
1221,9221,2,2,14.0,26.0,MEDIUM,0.0
1221,9221,2,27,14.0,27.0,HARD,0.0
1221,9221,3,63,15.0,32.0,MEDIUM,0.0
1221,9221,2,1,18.0,34.0,MEDIUM,3.0
1221,9221,2,11,18.0,31.0,MEDIUM,6.0
1221,9221,2,23,19.0,31.0,MEDIUM,0.0
1221,9221,2,24,19.0,35.0,HARD,0.0
1221,9221,3,77,22.0,39.0,HARD,0.0
1221,9221,3,18,22.0,39.0,HARD,0.0
1221,9221,3,40,22.0,39.0,HARD,0.0
1221,9221,3,20,22.0,39.0,HARD,0.0
1221,9221,3,22,23.0,40.0,HARD,0.0
1221,9221,3,81,26.0,43.0,MEDIUM,0.0
1221,9221,3,31,26.0,43.0,HARD,0.0
1221,9221,3,16,26.0,43.0,HARD,0.0
1221,9221,3,14,27.0,44.0,HARD,0.0
1221,9221,3,10,27.0,44.0,HARD,0.0
1221,9221,3,2,27.0,40.0,HARD,0.0
1221,9221,3,4,28.0,44.0,MEDIUM,0.0
1221,9221,3,27,28.0,39.0,MEDIUM,6.0
1221,9221,3,11,32.0,43.0,MEDIUM,0.0
1221,9221,3,23,32.0,44.0,HARD,0.0
1221,9221,4,63,33.0,50.0,HARD,0.0
1221,9221,3,1,35.0,51.0,HARD,0.0
1221,9221,3,24,36.0,52.0,HARD,0.0
1221,9221,4,77,40.0,57.0,HARD,1.0
1221,9221,4,18,40.0,57.0,MEDIUM,0.0
1221,9221,4,20,40.0,56.0,HARD,0.0
1221,9221,4,40,40.0,56.0,MEDIUM,0.0
1221,9221,4,27,40.0,56.0,HARD,0.0
1221,9221,4,22,41.0,56.0,HARD,0.0
1221,9221,4,81,44.0,57.0,HARD,0.0
1221,9221,4,16,44.0,57.0,MEDIUM,0.0
1221,9221,4,31,44.0,57.0,MEDIUM,0.0
1221,9221,4,11,44.0,57.0,MEDIUM,0.0
1221,9221,4,4,45.0,57.0,HARD,0.0
1221,9221,4,14,45.0,57.0,MEDIUM,0.0
1221,9221,4,10,45.0,57.0,MEDIUM,0.0
1221,9221,4,23,45.0,57.0,HARD,0.0
1221,9221,5,63,51.0,57.0,SOFT,3.0
1221,9221,4,1,52.0,57.0,MEDIUM,0.0
1221,9221,4,24,53.0,57.0,SOFT,0.0
1221,9298,1,10,2.0,8.0,MEDIUM,1.0
1221,9298,1,1,1.0,4.0,MEDIUM,0.0
1221,9298,1,81,2.0,8.0,MEDIUM,1.0
1221,9298,1,27,2.0,8.0,MEDIUM,1.0
1221,9298,1,63,2.0,8.0,MEDIUM,1.0
1221,9298,1,16,3.0,9.0,MEDIUM,2.0
1221,9298,1,31,2.0,8.0,MEDIUM,1.0
1221,9298,1,18,2.0,8.0,MEDIUM,1.0
1221,9298,1,40,1.0,7.0,MEDIUM,0.0
1221,9298,1,2,2.0,7.0,MEDIUM,1.0
1221,9298,1,22,1.0,6.0,MEDIUM,0.0
1221,9298,1,4,2.0,7.0,MEDIUM,1.0
1221,9298,1,44,2.0,8.0,MEDIUM,1.0
1221,9298,1,55,3.0,9.0,MEDIUM,2.0
1221,9298,1,11,2.0,4.0,MEDIUM,1.0
1221,9298,1,23,1.0,6.0,MEDIUM,0.0
1221,9298,1,77,1.0,6.0,MEDIUM,0.0
1221,9298,1,24,1.0,6.0,MEDIUM,0.0
1221,9298,1,20,1.0,5.0,MEDIUM,0.0
1221,9298,1,14,1.0,6.0,MEDIUM,0.0
1221,9298,2,11,4.0,7.0,MEDIUM,3.0
1221,9298,2,63,8.0,15.0,MEDIUM,0.0
1221,9298,2,55,9.0,16.0,MEDIUM,0.0
1221,9298,2,44,8.0,14.0,MEDIUM,0.0
1221,9298,3,11,7.0,10.0,MEDIUM,0.0
1221,9298,2,16,9.0,16.0,MEDIUM,0.0
1221,9298,2,81,8.0,14.0,MEDIUM,0.0
1221,9298,2,1,4.0,7.0,MEDIUM,0.0
1221,9298,2,27,8.0,11.0,MEDIUM,0.0
1221,9298,2,4,7.0,10.0,MEDIUM,0.0
1221,9298,2,40,7.0,12.0,MEDIUM,0.0
1221,9298,2,24,6.0,10.0,MEDIUM,0.0
1221,9298,2,31,8.0,13.0,MEDIUM,0.0
1221,9298,2,10,8.0,12.0,MEDIUM,0.0
1221,9298,2,14,6.0,11.0,MEDIUM,0.0
1221,9298,2,77,6.0,8.0,MEDIUM,0.0
1221,9298,4,11,10.0,13.0,MEDIUM,3.0
1221,9298,3,27,11.0,14.0,MEDIUM,3.0
1221,9298,3,1,7.0,12.0,SOFT,0.0
1221,9298,3,55,16.0,21.0,SOFT,0.0
1221,9298,3,16,16.0,21.0,SOFT,0.0
1221,9298,5,11,13.0,17.0,SOFT,0.0
1221,9298,3,81,14.0,18.0,SOFT,0.0
1221,9298,3,4,10.0,14.0,SOFT,0.0
1221,9298,3,63,15.0,17.0,SOFT,0.0
1221,9298,3,31,13.0,15.0,SOFT,3.0
1221,9298,4,27,14.0,16.0,SOFT,0.0
1221,9298,3,14,11.0,13.0,SOFT,2.0
1222,9206,1,63,1.0,10.0,HARD,0.0
1222,9206,1,27,1.0,8.0,MEDIUM,0.0
1222,9206,1,20,1.0,8.0,MEDIUM,0.0
1222,9206,1,1,1.0,8.0,HARD,0.0
1222,9206,1,55,1.0,10.0,HARD,0.0
1222,9206,1,10,1.0,8.0,HARD,0.0
1222,9206,1,24,1.0,8.0,MEDIUM,0.0
1222,9206,1,18,1.0,5.0,HARD,0.0
1222,9206,1,3,1.0,10.0,MEDIUM,0.0
1222,9206,1,77,1.0,8.0,MEDIUM,0.0
1222,9206,1,44,1.0,10.0,HARD,0.0
1222,9206,1,22,1.0,10.0,MEDIUM,0.0
1222,9206,1,11,1.0,8.0,HARD,0.0
1222,9206,1,31,1.0,8.0,HARD,0.0
1222,9206,1,14,1.0,6.0,HARD,0.0
1222,9206,1,16,1.0,11.0,HARD,0.0
1222,9206,1,81,1.0,9.0,MEDIUM,0.0
1222,9206,1,2,1.0,10.0,MEDIUM,0.0
1222,9206,1,4,1.0,10.0,MEDIUM,0.0
1222,9206,1,23,1.0,6.0,MEDIUM,0.0
1222,9206,2,20,8.0,9.0,MEDIUM,7.0
1222,9206,2,2,10.0,18.0,MEDIUM,9.0
1222,9206,2,1,8.0,18.0,HARD,7.0
1222,9206,2,24,8.0,18.0,MEDIUM,7.0
1222,9206,2,23,6.0,13.0,MEDIUM,5.0
1222,9206,2,63,10.0,19.0,HARD,0.0
1222,9206,2,77,8.0,17.0,MEDIUM,7.0
1222,9206,2,10,8.0,17.0,HARD,7.0
1222,9206,2,22,10.0,19.0,MEDIUM,9.0
1222,9206,2,11,8.0,18.0,HARD,7.0
1222,9206,2,3,10.0,18.0,MEDIUM,9.0
1222,9206,2,27,8.0,15.0,MEDIUM,7.0
1222,9206,2,44,10.0,18.0,HARD,9.0
1222,9206,2,31,8.0,17.0,HARD,7.0
1222,9206,3,20,9.0,16.0,MEDIUM,8.0
1222,9206,2,81,9.0,18.0,MEDIUM,8.0
1222,9206,2,55,10.0,18.0,HARD,9.0
1222,9206,2,16,11.0,19.0,HARD,10.0
1222,9206,2,14,6.0,13.0,HARD,5.0
1222,9206,2,4,10.0,13.0,MEDIUM,9.0
1222,9206,3,2,18.0,24.0,SOFT,0.0
1222,9206,3,23,13.0,19.0,SOFT,0.0
1222,9206,3,77,17.0,24.0,SOFT,0.0
1222,9206,3,4,13.0,21.0,MEDIUM,12.0
1222,9206,3,24,18.0,21.0,SOFT,0.0
1222,9206,3,1,18.0,21.0,SOFT,0.0
1222,9206,3,22,19.0,25.0,SOFT,0.0
1222,9206,3,3,18.0,24.0,SOFT,0.0
1222,9206,3,27,15.0,18.0,SOFT,0.0
1222,9206,4,20,16.0,21.0,SOFT,0.0
1222,9206,3,63,19.0,22.0,SOFT,0.0
1222,9206,3,55,18.0,24.0,SOFT,0.0
1222,9206,3,16,19.0,25.0,SOFT,0.0
1222,9206,3,14,13.0,19.0,HARD,12.0
1222,9206,3,11,18.0,21.0,SOFT,0.0
1222,9206,3,31,17.0,20.0,SOFT,0.0
1222,9206,3,10,17.0,20.0,SOFT,0.0
1222,9206,3,44,18.0,21.0,SOFT,0.0
1222,9206,3,81,18.0,22.0,MEDIUM,17.0
1222,9206,4,24,21.0,25.0,SOFT,3.0
1222,9206,4,27,18.0,21.0,SOFT,3.0
1222,9206,4,63,22.0,25.0,SOFT,3.0
1222,9206,4,11,21.0,23.0,HARD,17.0
1222,9206,4,31,20.0,22.0,HARD,16.0
1222,9206,4,2,24.0,26.0,MEDIUM,17.0
1222,9206,4,44,21.0,23.0,HARD,17.0
1222,9206,4,1,21.0,23.0,HARD,17.0
1222,9206,4,10,20.0,22.0,HARD,16.0
1222,9206,4,23,19.0,21.0,SOFT,6.0
1222,9207,1,2,1.0,3.0,SOFT,0.0
1222,9207,1,10,1.0,4.0,SOFT,3.0
1222,9207,1,24,1.0,7.0,SOFT,0.0
1222,9207,1,77,1.0,7.0,SOFT,0.0
1222,9207,1,31,1.0,4.0,SOFT,0.0
1222,9207,1,18,1.0,4.0,SOFT,0.0
1222,9207,1,4,1.0,6.0,SOFT,0.0
1222,9207,1,16,1.0,4.0,SOFT,7.0
1222,9207,1,81,1.0,7.0,SOFT,0.0
1222,9207,1,55,1.0,4.0,SOFT,7.0
1222,9207,1,11,1.0,4.0,SOFT,3.0
1222,9207,1,14,1.0,6.0,SOFT,0.0
1222,9207,1,1,1.0,4.0,SOFT,3.0
1222,9207,1,44,1.0,4.0,SOFT,3.0
1222,9207,1,63,1.0,4.0,SOFT,0.0
1222,9207,1,23,1.0,4.0,SOFT,0.0
1222,9207,2,2,3.0,6.0,SOFT,0.0
1222,9207,1,27,1.0,4.0,SOFT,0.0
1222,9207,1,20,1.0,4.0,SOFT,0.0
1222,9207,1,22,1.0,4.0,SOFT,0.0
1222,9207,1,3,1.0,4.0,SOFT,0.0
1222,9207,2,31,4.0,7.0,SOFT,0.0
1222,9207,2,10,4.0,7.0,SOFT,0.0
1222,9207,2,18,4.0,7.0,SOFT,0.0
1222,9207,2,16,4.0,10.0,SOFT,0.0
1222,9207,2,55,4.0,7.0,SOFT,0.0
1222,9207,2,1,4.0,7.0,SOFT,0.0
1222,9207,2,11,4.0,7.0,SOFT,0.0
1222,9207,2,44,4.0,7.0,SOFT,0.0
1222,9207,2,23,4.0,6.0,SOFT,0.0
1222,9207,2,63,4.0,7.0,SOFT,0.0
1222,9207,3,2,6.0,8.0,SOFT,0.0
1222,9207,2,4,6.0,9.0,SOFT,0.0
1222,9207,2,27,4.0,6.0,SOFT,0.0
1222,9207,2,24,7.0,10.0,SOFT,0.0
1222,9207,2,3,4.0,7.0,SOFT,0.0
1222,9207,2,20,4.0,7.0,SOFT,0.0
1222,9207,2,77,7.0,10.0,SOFT,0.0
1222,9207,2,22,4.0,7.0,SOFT,0.0
1222,9207,2,81,7.0,10.0,SOFT,0.0
1222,9207,3,31,7.0,10.0,SOFT,0.0
1222,9207,3,18,7.0,9.0,SOFT,0.0
1222,9207,2,14,6.0,8.0,SOFT,0.0
1222,9207,3,10,7.0,8.0,SOFT,0.0
1222,9207,3,16,10.0,13.0,SOFT,6.0
1222,9207,3,55,7.0,10.0,SOFT,0.0
1222,9207,3,44,7.0,10.0,SOFT,3.0
1222,9207,3,63,7.0,10.0,SOFT,0.0
1222,9207,3,4,9.0,12.0,SOFT,0.0
1222,9207,3,81,10.0,13.0,SOFT,0.0
1222,9207,3,20,7.0,10.0,SOFT,0.0
1222,9207,3,1,7.0,10.0,SOFT,3.0
1222,9207,3,24,10.0,13.0,SOFT,0.0
1222,9207,3,77,10.0,13.0,SOFT,0.0
1222,9207,4,10,8.0,11.0,SOFT,0.0
1222,9207,3,3,7.0,10.0,SOFT,0.0
1222,9207,3,22,7.0,10.0,SOFT,0.0
1222,9207,4,31,10.0,13.0,SOFT,0.0
1222,9207,3,11,7.0,10.0,SOFT,0.0
1222,9207,4,16,13.0,16.0,SOFT,0.0
1222,9207,4,55,10.0,13.0,SOFT,0.0
1222,9207,4,1,10.0,13.0,SOFT,0.0
1222,9207,4,4,12.0,15.0,SOFT,0.0
1222,9207,4,20,10.0,12.0,SOFT,0.0
1222,9207,4,3,10.0,12.0,SOFT,0.0
1222,9207,4,24,13.0,15.0,SOFT,0.0
1222,9207,4,22,10.0,12.0,SOFT,0.0
1222,9207,4,77,13.0,15.0,SOFT,0.0
1222,9207,5,10,11.0,14.0,SOFT,0.0
1222,9207,4,44,10.0,13.0,SOFT,0.0
1222,9207,4,63,10.0,13.0,SOFT,0.0
1222,9207,5,31,13.0,16.0,SOFT,0.0
1222,9207,4,11,10.0,12.0,SOFT,0.0
1222,9207,4,81,13.0,15.0,SOFT,0.0
1222,9207,5,1,13.0,16.0,SOFT,0.0
1222,9207,5,16,16.0,19.0,SOFT,0.0
1222,9207,5,4,15.0,18.0,SOFT,3.0
1222,9207,5,55,13.0,16.0,SOFT,0.0
1222,9207,5,81,15.0,18.0,SOFT,2.0
1222,9207,6,31,16.0,19.0,SOFT,3.0
1222,9207,6,10,14.0,17.0,SOFT,1.0
1222,9207,5,63,13.0,16.0,SOFT,3.0
1222,9207,5,11,12.0,15.0,SOFT,0.0
1222,9207,5,44,13.0,16.0,SOFT,0.0
1222,9207,6,16,19.0,21.0,SOFT,0.0
1222,9207,6,4,18.0,20.0,SOFT,0.0
1222,9207,6,55,16.0,18.0,SOFT,0.0
1222,9207,6,1,16.0,18.0,SOFT,0.0
1222,9207,6,81,18.0,20.0,SOFT,0.0
1222,9207,7,31,19.0,21.0,SOFT,0.0
1222,9207,7,10,17.0,19.0,SOFT,0.0
1222,9207,6,11,15.0,17.0,SOFT,0.0
1222,9207,6,44,16.0,18.0,SOFT,0.0
1222,9207,6,63,16.0,18.0,SOFT,0.0
1222,9212,1,14,1.0,19.0,MEDIUM,3.0
1222,9212,1,20,1.0,19.0,MEDIUM,6.0
1222,9212,1,1,1.0,19.0,MEDIUM,3.0
1222,9212,1,10,1.0,19.0,MEDIUM,3.0
1222,9212,1,81,1.0,19.0,MEDIUM,5.0
1222,9212,1,16,1.0,19.0,MEDIUM,5.0
1222,9212,1,11,1.0,19.0,MEDIUM,5.0
1222,9212,1,22,1.0,19.0,MEDIUM,5.0
1222,9212,1,31,1.0,19.0,MEDIUM,3.0
1222,9212,1,77,1.0,19.0,MEDIUM,6.0
1222,9212,1,63,1.0,19.0,MEDIUM,3.0
1222,9212,1,18,1.0,16.0,MEDIUM,6.0
1222,9212,1,27,1.0,19.0,MEDIUM,0.0
1222,9212,1,2,1.0,19.0,MEDIUM,6.0
1222,9212,1,23,1.0,19.0,MEDIUM,0.0
1222,9212,1,3,1.0,19.0,MEDIUM,6.0
1222,9212,1,44,1.0,19.0,MEDIUM,3.0
1222,9212,1,4,1.0,19.0,MEDIUM,5.0
1222,9212,1,55,1.0,19.0,SOFT,3.0
1222,9212,1,24,1.0,19.0,MEDIUM,5.0
1222,9213,1,14,1.0,19.0,MEDIUM,0.0
1222,9213,1,3,1.0,22.0,MEDIUM,0.0
1222,9213,1,23,1.0,10.0,MEDIUM,3.0
1222,9213,1,4,1.0,17.0,MEDIUM,0.0
1222,9213,1,55,1.0,17.0,MEDIUM,0.0
1222,9213,1,24,1.0,9.0,MEDIUM,0.0
1222,9213,1,44,1.0,20.0,MEDIUM,0.0
1222,9213,1,10,1.0,18.0,MEDIUM,0.0
1222,9213,1,81,1.0,10.0,MEDIUM,0.0
1222,9213,1,31,1.0,6.0,MEDIUM,0.0
1222,9213,1,20,1.0,10.0,MEDIUM,0.0
1222,9213,1,77,1.0,10.0,MEDIUM,0.0
1222,9213,1,1,1.0,16.0,MEDIUM,0.0
1222,9213,1,16,1.0,23.0,MEDIUM,0.0
1222,9213,1,27,1.0,19.0,HARD,0.0
1222,9213,1,2,1.0,11.0,MEDIUM,0.0
1222,9213,1,22,1.0,17.0,MEDIUM,0.0
1222,9213,1,11,1.0,17.0,MEDIUM,0.0
1222,9213,1,18,1.0,20.0,HARD,0.0
1222,9213,1,63,1.0,21.0,MEDIUM,0.0
1222,9213,2,24,10.0,27.0,HARD,0.0
1222,9213,2,23,11.0,29.0,HARD,0.0
1222,9213,2,77,11.0,28.0,HARD,0.0
1222,9213,2,20,11.0,29.0,HARD,0.0
1222,9213,2,2,12.0,32.0,HARD,0.0
1222,9213,2,1,17.0,35.0,MEDIUM,0.0
1222,9213,2,4,18.0,34.0,HARD,0.0
1222,9213,2,55,18.0,35.0,MEDIUM,0.0
1222,9213,2,11,18.0,37.0,MEDIUM,0.0
1222,9213,2,22,18.0,34.0,HARD,0.0
1222,9213,2,10,19.0,37.0,MEDIUM,0.0
1222,9213,2,14,20.0,42.0,MEDIUM,0.0
1222,9213,2,27,20.0,34.0,MEDIUM,0.0
1222,9213,2,44,21.0,38.0,HARD,0.0
1222,9213,2,18,21.0,40.0,MEDIUM,0.0
1222,9213,2,63,22.0,39.0,HARD,0.0
1222,9213,2,3,23.0,47.0,HARD,0.0
1222,9213,2,16,24.0,56.0,HARD,0.0
1222,9213,3,24,28.0,55.0,HARD,0.0
1222,9213,3,77,29.0,56.0,HARD,0.0
1222,9213,3,23,30.0,56.0,MEDIUM,6.0
1222,9213,3,20,30.0,55.0,MEDIUM,0.0
1222,9213,3,2,33.0,56.0,MEDIUM,0.0
1222,9213,3,4,35.0,56.0,HARD,0.0
1222,9213,3,22,35.0,54.0,MEDIUM,0.0
1222,9213,3,27,35.0,56.0,MEDIUM,6.0
1222,9213,3,1,36.0,56.0,HARD,0.0
1222,9213,3,55,36.0,56.0,HARD,0.0
1222,9213,3,11,38.0,56.0,HARD,0.0
1222,9213,3,10,38.0,56.0,HARD,0.0
1222,9213,3,44,39.0,56.0,MEDIUM,0.0
1222,9213,3,63,40.0,56.0,MEDIUM,0.0
1222,9213,3,18,41.0,56.0,MEDIUM,0.0
1222,9213,3,14,43.0,49.0,HARD,0.0
1222,9213,3,3,48.0,55.0,SOFT,0.0
1222,9213,4,22,55.0,56.0,SOFT,0.0
1222,9294,1,44,1.0,4.0,MEDIUM,0.0
1222,9294,1,27,1.0,4.0,MEDIUM,0.0
1222,9294,1,20,1.0,4.0,MEDIUM,0.0
1222,9294,1,77,1.0,4.0,MEDIUM,0.0
1222,9294,1,81,1.0,8.0,MEDIUM,0.0
1222,9294,1,4,1.0,8.0,MEDIUM,0.0
1222,9294,1,23,1.0,4.0,MEDIUM,0.0
1222,9294,1,16,1.0,7.0,MEDIUM,0.0
1222,9294,1,2,1.0,4.0,MEDIUM,0.0
1222,9294,1,55,1.0,7.0,MEDIUM,0.0
1222,9294,1,18,1.0,7.0,MEDIUM,0.0
1222,9294,1,14,1.0,7.0,MEDIUM,0.0
1222,9294,1,3,1.0,4.0,MEDIUM,0.0
1222,9294,1,10,1.0,7.0,MEDIUM,0.0
1222,9294,1,22,1.0,4.0,MEDIUM,0.0
1222,9294,1,31,1.0,7.0,MEDIUM,0.0
1222,9294,1,63,1.0,7.0,MEDIUM,0.0
1222,9294,1,1,1.0,4.0,MEDIUM,0.0
1222,9294,1,24,1.0,6.0,MEDIUM,0.0
1222,9294,1,11,1.0,6.0,MEDIUM,0.0
1222,9294,2,23,4.0,7.0,MEDIUM,3.0
1222,9294,2,27,4.0,6.0,MEDIUM,3.0
1222,9294,2,20,4.0,6.0,MEDIUM,3.0
1222,9294,2,77,4.0,6.0,MEDIUM,0.0
1222,9294,2,2,4.0,6.0,MEDIUM,3.0
1222,9294,2,3,4.0,7.0,MEDIUM,3.0
1222,9294,2,22,4.0,5.0,MEDIUM,0.0
1222,9294,2,44,4.0,7.0,MEDIUM,0.0
1222,9294,2,1,4.0,9.0,MEDIUM,0.0
1222,9294,2,11,6.0,12.0,MEDIUM,0.0
1222,9294,2,16,7.0,10.0,MEDIUM,0.0
1222,9294,2,55,7.0,10.0,MEDIUM,0.0
1222,9294,2,18,7.0,11.0,MEDIUM,0.0
1222,9294,2,24,6.0,11.0,MEDIUM,0.0
1222,9294,2,81,8.0,13.0,MEDIUM,0.0
1222,9294,2,4,8.0,13.0,MEDIUM,0.0
1222,9294,2,63,7.0,10.0,MEDIUM,0.0
1222,9294,2,14,7.0,9.0,MEDIUM,0.0
1222,9294,2,31,7.0,9.0,MEDIUM,0.0
1222,9294,3,44,7.0,10.0,MEDIUM,0.0
1222,9294,2,10,7.0,10.0,MEDIUM,0.0
1222,9294,3,23,7.0,10.0,MEDIUM,0.0
1222,9294,3,16,10.0,12.0,MEDIUM,3.0
1222,9294,3,55,10.0,12.0,MEDIUM,3.0
1222,9294,3,3,7.0,9.0,MEDIUM,0.0
1222,9294,3,1,9.0,11.0,SOFT,0.0
1222,9294,3,4,13.0,15.0,SOFT,0.0
1222,9294,3,81,13.0,15.0,SOFT,0.0
1222,9294,3,10,10.0,12.0,SOFT,3.0
1222,9294,4,16,12.0,14.0,SOFT,0.0
1222,9294,4,23,10.0,12.0,SOFT,0.0
1222,9294,4,55,12.0,14.0,SOFT,0.0
1222,9294,3,11,12.0,14.0,SOFT,2.0
1222,9294,4,44,10.0,12.0,SOFT,0.0
1222,9294,3,63,10.0,12.0,SOFT,2.0
1223,9174,1,14,1.0,3.0,TEST_UNKNOWN,0.0
1223,9174,1,18,1.0,5.0,TEST_UNKNOWN,0.0
1223,9174,1,81,1.0,8.0,MEDIUM,0.0
1223,9174,1,98,1.0,2.0,TEST_UNKNOWN,0.0
1223,9174,1,24,1.0,5.0,TEST_UNKNOWN,0.0
1223,9174,1,31,1.0,2.0,HARD,0.0
1223,9174,1,44,1.0,6.0,TEST_UNKNOWN,0.0
1223,9174,1,23,1.0,11.0,TEST_UNKNOWN,0.0
1223,9174,1,11,1.0,5.0,TEST_UNKNOWN,0.0
1223,9174,1,55,1.0,8.0,TEST_UNKNOWN,0.0
1223,9174,1,42,1.0,6.0,TEST_UNKNOWN,0.0
1223,9174,1,61,1.0,2.0,TEST_UNKNOWN,0.0
1223,9174,1,1,1.0,8.0,TEST_UNKNOWN,0.0
1223,9174,1,41,1.0,2.0,TEST_UNKNOWN,0.0
1223,9174,1,16,1.0,10.0,TEST_UNKNOWN,0.0
1223,9174,1,50,1.0,9.0,TEST_UNKNOWN,0.0
1223,9174,1,3,1.0,9.0,TEST_UNKNOWN,0.0
1223,9174,1,27,1.0,9.0,TEST_UNKNOWN,0.0
1223,9174,1,4,1.0,3.0,TEST_UNKNOWN,0.0
1223,9174,2,31,2.0,10.0,HARD,1.0
1223,9174,1,2,1.0,12.0,TEST_UNKNOWN,0.0
1223,9174,2,24,6.0,10.0,TEST_UNKNOWN,5.0
1223,9174,2,11,6.0,13.0,MEDIUM,0.0
1223,9174,2,41,3.0,11.0,TEST_UNKNOWN,2.0
1223,9174,2,1,8.0,13.0,MEDIUM,0.0
1223,9174,2,4,3.0,9.0,HARD,0.0
1223,9174,2,98,2.0,3.0,MEDIUM,0.0
1223,9174,2,18,5.0,13.0,HARD,0.0
1223,9174,2,61,2.0,11.0,MEDIUM,0.0
1223,9174,2,23,11.0,16.0,MEDIUM,0.0
1223,9174,2,42,6.0,11.0,TEST_UNKNOWN,0.0
1223,9174,2,81,8.0,13.0,SOFT,0.0
1223,9174,2,50,9.0,24.0,HARD,0.0
1223,9174,3,98,3.0,4.0,MEDIUM,1.0
1223,9174,2,27,9.0,24.0,HARD,0.0
1223,9174,2,44,6.0,11.0,TEST_UNKNOWN,5.0
1223,9174,2,3,9.0,12.0,MEDIUM,0.0
1223,9174,3,23,16.0,18.0,MEDIUM,10.0
1223,9174,2,16,10.0,13.0,SOFT,0.0
1223,9174,3,24,10.0,19.0,SOFT,0.0
1223,9174,2,2,12.0,21.0,SOFT,0.0
1223,9174,3,81,13.0,20.0,TEST_UNKNOWN,0.0
1223,9174,3,31,10.0,13.0,TEST_UNKNOWN,0.0
1223,9174,3,3,12.0,15.0,MEDIUM,3.0
1223,9174,4,23,18.0,19.0,TEST_UNKNOWN,10.0
1223,9174,3,16,13.0,16.0,SOFT,0.0
1223,9174,3,4,9.0,12.0,SOFT,0.0
1223,9174,3,42,11.0,17.0,SOFT,0.0
1223,9174,3,41,11.0,18.0,SOFT,0.0
